Fecha,Departamento,Municipio,Latitud,Longitud,Dia,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
01/01/2017 12:00:00 AM,SANTANDER,HATONUEVO,,,Domingo,05:15:00 PM,EL ROSAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,68001000,MOTOCICLETA,AUTECO,PLATINO,2017,NEGRO,1
01/01/2017 12:00:00 AM,SANTANDER,FLORIDABLANCA,,,Domingo,02:29:00 AM,CORPOVISUR,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,CONDUCTOR MOTOCICLETA,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,68276000,MOTOCICLETA,SUZUKI,VIVA 115,2011,ROJO,1
01/01/2017 12:00:00 AM,SUCRE,SAN MARCOS,,,Domingo,10:00:00 PM,LA CANDELARIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,70708000,MOTOCICLETA,AUTECO,BOXER,2016,NEGRO,1
01/01/2017 12:00:00 AM,SUCRE,SINCELEJO (CT),,,Domingo,03:00:00 PM,PUERTA ROJA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,63,FEMENINO,DIVORCIADO,-,AMA DE CASA,-,PRIMARIA,70001000,MOTOCICLETA,AUTECO,BOXER CT 100,2015,NEGRO,1
01/01/2017 12:00:00 AM,TOLIMA,IBAGUE (CT),,,Domingo,08:30:00 AM,EL REFUGIO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73001000,MOTOCICLETA,YAMAHA,RX 115,1998,NEGRO,1
01/01/2017 12:00:00 AM,TOLIMA,PLANADAS,,,Domingo,12:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73555000,MOTOCICLETA,YAMAHA,LINEA STANDARD,2001,VERDE OSCURO,1
01/01/2017 12:00:00 AM,TOLIMA,PLANADAS,,,Domingo,12:00:00 AM,VRDA. RIO CLARO,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,43,MASCULINO,UNION LIBRE,-,AGRICULTOR,-,SECUNDARIA,73555000,MOTOCICLETA,YAMAHA,LINEA STANDARD,2012,AZUL,1
01/01/2017 12:00:00 AM,TOLIMA,SAN ANTONIO,,,Domingo,07:00:00 PM,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73675000,MOTOCICLETA,AKT,AK 180,2014,ROJO,1
01/01/2017 12:00:00 AM,VALLE,CAICEDONIA,,,Domingo,10:30:00 PM,EL RECREO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76122000,MOTOCICLETA,AUTECO,BOXER,2008,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,05:00:00 AM,LLERAS CAMARGO E20,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,43,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,MOTOCICLETA,SUZUKI,AX 100,2006,AZUL,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,10:00:00 AM,ALTO JORDAN E18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,ECO DELUXE,2011,NEGRO GRAFITO,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,10:00:00 AM,EL CORTIJO E20,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,ECO DELUXE,2012,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,04:00:00 AM,CGTO MONTEBELLO E1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,MOTOCICLETA,HONDA,SPLENDOR,2016,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,01:00:00 AM,MORICHAL DE COMFANDI E15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,MOTOCICLETA,SUZUKI,BEST 125,2008,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,01:00:00 AM,TERRON COLORADO E1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,YAMAHA,RX 100,2005,AZUL,1
01/01/2017 12:00:00 AM,VALLE,CALI (CT),,,Domingo,11:55:00 PM,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,HONDA,CB 110,2016,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,CALIMA,,,Domingo,11:00:00 AM,OBRERO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76126000,MOTOCICLETA,SUZUKI,AX 100,1995,AZUL,1
01/01/2017 12:00:00 AM,VALLE,CANDELARIA,,,Domingo,08:00:00 AM,SAN CRISTOBAL (23-3),URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76130000,MOTOCICLETA,AUTECO,DISCOVER 125,2014,BLANCO,1
01/01/2017 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,,,Domingo,09:00:00 PM,JOSE MARIA CABAL,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76111000,MOTOCICLETA,AUTECO,AGILITY 125,2010,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,JAMUNDI,,,Domingo,10:00:00 PM,LIBERTADORES E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76364000,MOTOCICLETA,HONDA,ECO DELUXE,2008,ROJO,1
01/01/2017 12:00:00 AM,VALLE,JAMUNDI,,,Domingo,04:00:00 AM,EL RODEO E24,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,MOTOCICLETA,SUZUKI,VIVA 115,2009,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,JAMUNDI,,,Domingo,06:30:00 PM,LA ESPERANZA E24,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,MOTOCICLETA,SUZUKI,VIVA 115,2014,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,LA UNION,,,Domingo,07:00:00 PM,GALERIAS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,71,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76400000,MOTOCICLETA,SUZUKI,LINEA STANDARD,1997,ROJO,1
01/01/2017 12:00:00 AM,VALLE,PALMIRA,,,Domingo,08:00:00 PM,URB. BUENOS AIRES,URBANA,FRENTE A DISCOTECAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76520000,MOTOCICLETA,SUZUKI,BEST 125,2015,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,PALMIRA,,,Domingo,12:30:00 PM,CGTO BARRANCAS,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76520000,MOTOCICLETA,SUZUKI,FR 80,1996,ROJO,1
01/01/2017 12:00:00 AM,VALLE,PRADERA,,,Domingo,04:00:00 AM,PUERTAS DEL SOL,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76563000,MOTOCICLETA,HONDA,CB 110,2016,GRIS,1
01/01/2017 12:00:00 AM,VALLE,ROLDANILLO,,,Domingo,10:00:00 PM,VIA MEDIACANOA - LA VIRGINIA,RURAL,CENTRO RECREACIONAL,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,50,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,-,SECUNDARIA,76622000,MOTOCICLETA,YAMAHA,T 110,2007,AZUL,1
01/01/2017 12:00:00 AM,VALLE,TULUA,,,Domingo,07:00:00 AM,Villa Liliana,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76834000,MOTOCICLETA,AKT,AK 110,2010,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,TULUA,,,Domingo,08:00:00 AM,San Luis,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76834000,MOTOCICLETA,HONDA,ECO DELUXE,2008,NEGRO,1
01/01/2017 12:00:00 AM,VALLE,TULUA,,,Domingo,03:00:00 AM,Cgto Tres Esquinas,RURAL,CALLEJ?N,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76834000,MOTOCICLETA,AKT,AK 180,2016,VERDE,1
01/01/2017 12:00:00 AM,VICHADA,PUERTO CARRE?O (CT),,,Domingo,09:45:00 PM,MATEO OZIMA,RURAL,CASA DE LENOCINIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,99001000,MOTOCICLETA,AUTECO,ACTIV 110,2015,ROJO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,ANOR?,,,Lunes,04:00:00 AM,CALLE ARRIBA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5040000,MOTOCICLETA,AUTECO,DISCOVER,2015,AMARILLO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,CHIGOROD?,,,Lunes,02:00:00 AM,CAMILO TORRES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5172000,MOTOCICLETA,YAMAHA,LINEA STANDARD,1999,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,EL CARMEN DE VIBORAL,,,Lunes,12:00:00 AM,LA CHAPA,RURAL,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,61,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,5148000,MOTOCICLETA,SUZUKI,TS 125,1997,AZUL,1
01/02/2017 12:00:00 AM,ANTIOQUIA,LA ESTRELLA,,,Lunes,11:30:00 PM,ZONA CENTRO,URBANA,SOBRE ANDEN - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5380000,MOTOCICLETA,YAMAHA,DT 125,2000,BLANCO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,08:00:00 PM,ESTADIO C-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,20,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,BWS 125,2017,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,09:00:00 PM,CARIBE C-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,51,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,YBR 125,2017,ROJO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,09:00:00 PM,TEJELO C-5,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AKT,AK 125,2012,AZUL,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,07:00:00 PM,LA CRUZ C-3,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,18,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,5001000,MOTOCICLETA,SUZUKI,AX 100,2006,ROJO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,10:00:00 AM,ESTACION VILLA C-10,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,MOTOCICLETA,HONDA,C 100 WAVE,2008,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,04:00:00 AM,MOSCU 2 C-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,HONDA,CB 125,2012,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,12:00:00 AM,LAS MARGARITAS S.C.,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,05:30:00 AM,SAN PABLO C-1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,FZ 16,2012,BLANCO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,01:30:00 PM,DOCE DE OCTUBRE 2 C-6,URBANA,SOBRE ANDEN - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,AGILITY,2013,BLANCO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,10:20:00 AM,LAURELES C-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,5001000,MOTOCICLETA,YAMAHA,YBR 125,2015,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,06:45:00 PM,NUEVA VILLA DE ABURRA C-16,URBANA,SOBRE ANDEN - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO SALUD,ODONTOLOGO,SUPERIOR,5001000,MOTOCICLETA,YAMAHA,XTZ 125,2017,BLANCO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Lunes,01:15:00 PM,ARANJUEZ  C-4,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AKT,AK 125,2013,BLANCO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,MUTAT?,,,Lunes,12:30:00 PM,CGTO. BELEN DE BAJIRA,RURAL,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,-,FEMENINO,-,-,NO REPORTA,-,-,5480000,MOTOCICLETA,AUTECO,BOXER CT 100,,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,YARUMAL,,,Lunes,02:00:00 AM,PARQUE PRINCIPAL,RURAL,CASAS DE HABITACION,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5887000,MOTOCICLETA,SUZUKI,LINEA STANDARD,2015,NEGRO,1
01/02/2017 12:00:00 AM,ANTIOQUIA,YARUMAL,,,Lunes,02:00:00 AM,SAN ROQUE,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5887000,MOTOCICLETA,SUZUKI,LINEA STANDARD,2005,ROJO,1
01/02/2017 12:00:00 AM,ARAUCA,SARAVENA,,,Lunes,10:00:00 AM,6 DE OCTUBRE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,36,MASCULINO,CASADO,COLOMBIA,EMPLEADO EJERCITO,-,PRIMARIA,81736000,MOTOCICLETA,AUTECO,PULSAR,2013,NEGRO,1
01/02/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Lunes,10:00:00 PM,LA ESPERANZA,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8758000,MOTO-CARRO,AUTECO,RE 205D,2015,BLANCO,1
01/02/2017 12:00:00 AM,BOLIVAR,ARJONA,,,Lunes,10:58:00 AM,BARRIO SUE?OS DE LIBERTAD,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13052000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
01/02/2017 12:00:00 AM,CASANARE,NUNCH?A,,,Lunes,01:45:00 PM,BARBACOAS,RURAL,RIOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,PRIMARIA,85225000,MOTOCICLETA,AUTECO,PULSAR 135,2012,ROJO,1
01/02/2017 12:00:00 AM,CASANARE,YOPAL (CT),,,Lunes,12:00:00 AM,VILLA CONSUELO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,85001000,MOTOCICLETA,YAMAHA,LINEA STANDARD,2015,NEGRO,1
01/02/2017 12:00:00 AM,CASANARE,YOPAL (CT),,,Lunes,03:30:00 PM,LA CABUYA,URBANA,RIOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,85001000,MOTOCICLETA,AUTECO,AGILITY,2013,BLANCO,1
01/02/2017 12:00:00 AM,CASANARE,YOPAL (CT),,,Lunes,05:00:00 PM,LA CABUYA,RURAL,RIOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,85001000,MOTOCICLETA,YAMAHA,YW,2015,ROSADO,1
01/02/2017 12:00:00 AM,CAUCA,CORINTO,,,Lunes,04:00:00 AM,VDA LA LAGUNA,RURAL,SALON COMUNAL,CONTUNDENTES,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19212000,MOTOCICLETA,HONDA,CB 110,2015,NEGRO,1
01/02/2017 12:00:00 AM,CAUCA,LA SIERRA,,,Lunes,01:00:00 PM,VDA EL NARANJAL,RURAL,CARRETERA,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19392000,MOTOCICLETA,HONDA,ECO DELUXE,2013,NEGRO,1
01/02/2017 12:00:00 AM,CAUCA,MIRANDA,,,Lunes,09:30:00 PM,SITIO PUENTE RIO DESBARATADO,URBANA,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,TECNICO EN SISTEMAS,TECNICO,19455000,MOTOCICLETA,AUTECO,PULSAR 200,2017,NARANJA,1
01/02/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Lunes,02:00:00 AM,VEREDA DE TORRES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19001000,MOTOCICLETA,HONDA,CB 110,2015,ROJO,1
01/02/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Lunes,12:30:00 PM,RETIRO BAJO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,19001000,MOTOCICLETA,HONDA,XR 150,2017,NEGRO,1
01/02/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Lunes,06:15:00 AM,VDA PUELENJA CENTRO,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,62,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,-,SECUNDARIA,19001000,MOTOCICLETA,SUZUKI,AX 100,1995,NEGRO,1
01/02/2017 12:00:00 AM,CAUCA,TOTOR?,,,Lunes,07:00:00 AM,VDA LA PE?A,RURAL,MINA,CONTUNDENTES,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,19824000,MOTOCICLETA,AKT,AK 125,2015,ROJO,1
01/02/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Lunes,02:00:00 AM,VILLA MIRIAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,28,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,MOTOCICLETA,SUZUKI,VIVA 115,2016,NEGRO,1
01/02/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Lunes,05:10:00 AM,VILLA JANETH,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,MOTOCICLETA,AKT,AK 150,2014,NEGRO,1
01/02/2017 12:00:00 AM,CORDOBA,PLANETA RICA,,,Lunes,10:00:00 PM,LA ESPERANZA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,23555000,MOTOCICLETA,AUTECO,BOXER,2013,NEGRO,1
01/02/2017 12:00:00 AM,CORDOBA,TIERRALTA,,,Lunes,12:30:00 AM,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,ABOGADO,SUPERIOR,23807000,MOTOCICLETA,YAMAHA,DT 175,1997,AZUL,1
01/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,08:00:00 PM,ALQUER?A LA FRAGUA E-8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,MOTOCICLETA,YAMAHA,FZ 16 ,2015,GRIS,1
01/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,07:00:00 PM,SAN MARTIN E-7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,TVS,TVS STRYKER,2017,NEGRO,1
01/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,12:00:00 PM,INGLES E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 180,2016,NEGRO,1
01/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Lunes,07:55:00 PM,LOS COMUNEROS E-5,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 180,2016,NEGRO,1
